employee_id,skill_name,skill_level,date_uploaded
EMP0497,SQL,Advanced,2025-10-30
EMP0497,Budgeting,Advanced,2026-01-31
EMP0497,Stakeholder Management,Beginner,2025-12-21
EMP0497,Machine Learning,Intermediate,2025-08-14
EMP0498,Communication,Beginner,2025-10-09
EMP0498,Data Analysis,Advanced,2025-09-21
EMP0498,Budgeting,Beginner,2025-11-01
EMP0498,Machine Learning,Advanced,2025-11-17
EMP0499,Leadership,Beginner,2025-06-17
EMP0499,Risk Management,Advanced,2025-11-10
EMP0499,Agile,Beginner,2026-03-31
EMP0499,Tableau,Intermediate,2026-01-06
EMP0499,Python,Beginner,2025-07-10
EMP0499,Stakeholder Management,Beginner,2026-05-29
EMP0500,Change Management,Advanced,2026-05-25
EMP0500,Project Management,Intermediate,2025-10-12
EMP0500,Risk Management,Beginner,2025-06-11
EMP0500,Budgeting,Intermediate,2026-03-04
EMP0500,Tableau,Intermediate,2025-07-21
EMP0500,Recruitment,Intermediate,2025-06-11
EMP0501,Excel,Advanced,2026-05-21
EMP0501,Coaching,Intermediate,2025-10-31
EMP0501,Employment Law,Intermediate,2025-06-14
EMP0502,Tableau,Advanced,2025-06-26
EMP0502,SQL,Intermediate,2026-05-11
EMP0502,Excel,Beginner,2025-11-22
EMP0502,Change Management,Intermediate,2025-10-11
EMP0502,Project Management,Advanced,2026-05-17
EMP0502,Recruitment,Intermediate,2025-12-01
EMP0502,Data Analysis,Beginner,2025-07-10
EMP0503,Excel,Advanced,2025-10-05
EMP0503,SQL,Advanced,2025-08-13
EMP0503,Communication,Advanced,2026-02-19
EMP0503,Project Management,Advanced,2026-02-11
EMP0503,Leadership,Intermediate,2025-12-08
EMP0503,Stakeholder Management,Intermediate,2025-09-22
EMP0503,Python,Advanced,2025-11-02
EMP0504,Python,Intermediate,2025-09-23
EMP0504,Excel,Advanced,2026-04-05
EMP0504,Recruitment,Intermediate,2025-06-08
EMP0504,Project Management,Advanced,2025-06-24
EMP0504,Power BI,Advanced,2026-01-08
EMP0505,Recruitment,Beginner,2025-11-18
EMP0505,Excel,Beginner,2026-01-10
EMP0505,SQL,Beginner,2026-04-12
EMP0505,Risk Management,Beginner,2026-01-16
EMP0505,Power BI,Beginner,2025-06-15
EMP0505,Python,Beginner,2025-09-25
EMP0506,SQL,Intermediate,2025-06-22
EMP0506,Machine Learning,Advanced,2026-03-31
EMP0506,Data Analysis,Intermediate,2025-12-11
EMP0506,Communication,Intermediate,2025-10-22
EMP0507,Change Management,Beginner,2026-02-08
EMP0507,SQL,Advanced,2025-07-11
EMP0507,Excel,Intermediate,2025-11-08
EMP0508,Employment Law,Advanced,2025-10-22
EMP0508,Tableau,Intermediate,2026-01-02
EMP0508,Agile,Advanced,2026-03-31
EMP0508,Change Management,Intermediate,2026-03-11
EMP0508,Machine Learning,Intermediate,2026-02-10
EMP0508,Recruitment,Intermediate,2025-11-28
EMP0508,Stakeholder Management,Intermediate,2026-05-13
EMP0509,Recruitment,Advanced,2026-03-16
EMP0509,Change Management,Advanced,2025-09-05
EMP0509,Risk Management,Intermediate,2026-03-05
EMP0509,Excel,Beginner,2025-06-09
EMP0510,Project Management,Intermediate,2025-08-16
EMP0510,Power BI,Beginner,2025-10-24
EMP0510,Leadership,Intermediate,2025-11-29
EMP0510,Data Analysis,Beginner,2026-02-21
EMP0511,Python,Beginner,2025-09-06
EMP0511,Employment Law,Intermediate,2026-04-05
EMP0511,Recruitment,Beginner,2025-11-11
EMP0511,Excel,Intermediate,2026-03-24
EMP0511,Project Management,Intermediate,2025-12-25
EMP0511,Power BI,Beginner,2026-06-04
EMP0511,Stakeholder Management,Advanced,2025-08-31
EMP0512,Employment Law,Advanced,2026-03-23
EMP0512,Change Management,Advanced,2025-10-23
EMP0512,Agile,Intermediate,2025-06-19
EMP0512,Risk Management,Beginner,2025-10-04
EMP0512,Communication,Beginner,2026-03-27
EMP0512,Coaching,Advanced,2025-08-28
EMP0512,Machine Learning,Beginner,2025-12-31
EMP0513,Coaching,Intermediate,2026-04-20
EMP0513,Power BI,Intermediate,2026-05-09
EMP0513,Risk Management,Advanced,2025-07-13
EMP0514,Machine Learning,Beginner,2026-04-25
EMP0514,Power BI,Advanced,2025-10-21
EMP0514,Stakeholder Management,Advanced,2025-06-28
EMP0514,Leadership,Beginner,2025-09-17
EMP0515,SQL,Beginner,2025-06-30
EMP0515,Agile,Intermediate,2025-11-15
EMP0515,Employment Law,Beginner,2025-10-31
EMP0515,Change Management,Intermediate,2025-11-21
EMP0515,Risk Management,Intermediate,2026-05-31
EMP0515,Stakeholder Management,Intermediate,2025-12-12
EMP0516,Change Management,Intermediate,2025-11-06
EMP0516,Risk Management,Intermediate,2026-01-10
EMP0516,Excel,Beginner,2025-11-01
EMP0516,Leadership,Advanced,2025-11-06
EMP0516,Recruitment,Beginner,2025-08-10
EMP0517,Excel,Beginner,2025-08-08
EMP0517,Communication,Intermediate,2026-04-22
EMP0517,SQL,Beginner,2025-11-09
EMP0517,Machine Learning,Advanced,2026-01-18
EMP0517,Power BI,Intermediate,2026-03-09
EMP0517,Stakeholder Management,Advanced,2025-10-13
EMP0517,Project Management,Advanced,2025-08-20
EMP0518,SQL,Advanced,2025-09-28
EMP0518,Project Management,Beginner,2026-01-03
EMP0518,Coaching,Advanced,2026-01-02
EMP0518,Communication,Intermediate,2025-08-24
EMP0519,Power BI,Advanced,2025-07-16
EMP0519,Data Analysis,Intermediate,2026-04-04
EMP0519,Machine Learning,Advanced,2025-07-01
EMP0519,Excel,Intermediate,2025-11-05
EMP0519,Communication,Beginner,2025-09-28
EMP0519,Budgeting,Advanced,2025-07-11
EMP0520,Data Analysis,Beginner,2025-08-04
EMP0520,Leadership,Advanced,2025-12-03
EMP0520,Stakeholder Management,Advanced,2025-10-03
EMP0520,Power BI,Advanced,2025-10-26
EMP0521,Agile,Advanced,2026-05-29
EMP0521,Leadership,Intermediate,2026-03-15
EMP0521,Recruitment,Advanced,2026-05-08
EMP0521,Stakeholder Management,Beginner,2025-12-25
EMP0521,Tableau,Intermediate,2025-06-17
EMP0522,Recruitment,Intermediate,2025-11-04
EMP0522,Project Management,Advanced,2025-12-06
EMP0522,Python,Beginner,2026-01-09
EMP0522,Communication,Intermediate,2025-09-08
EMP0523,Machine Learning,Beginner,2025-08-04
EMP0523,SQL,Beginner,2025-09-01
EMP0523,Project Management,Intermediate,2025-12-27
EMP0524,Stakeholder Management,Intermediate,2026-03-25
EMP0524,Recruitment,Beginner,2026-03-28
EMP0524,Leadership,Advanced,2026-01-13
EMP0524,Tableau,Intermediate,2025-10-01
EMP0524,Change Management,Intermediate,2025-12-14
EMP0525,Leadership,Beginner,2026-03-02
EMP0525,SQL,Advanced,2025-07-27
EMP0525,Communication,Advanced,2025-09-10
EMP0525,Stakeholder Management,Advanced,2025-06-07
EMP0526,Leadership,Beginner,2025-10-04
EMP0526,Budgeting,Intermediate,2025-12-29
EMP0526,Risk Management,Advanced,2025-12-03
EMP0526,Agile,Beginner,2025-10-23
EMP0526,Python,Advanced,2025-09-12
EMP0526,Machine Learning,Intermediate,2026-03-10
EMP0526,Excel,Advanced,2026-01-02
EMP0527,Leadership,Advanced,2026-03-26
EMP0527,Power BI,Advanced,2026-02-10
EMP0527,Communication,Intermediate,2026-04-03
EMP0528,Communication,Beginner,2026-04-28
EMP0528,Excel,Beginner,2025-10-02
EMP0528,Budgeting,Intermediate,2026-05-16
EMP0528,Recruitment,Beginner,2026-04-12
EMP0529,Machine Learning,Beginner,2026-01-28
EMP0529,Python,Beginner,2026-05-04
EMP0529,Agile,Intermediate,2025-06-30
EMP0530,Leadership,Advanced,2026-02-24
EMP0530,Tableau,Beginner,2025-06-28
EMP0530,SQL,Intermediate,2026-05-23
EMP0531,Communication,Intermediate,2026-03-16
EMP0531,Stakeholder Management,Advanced,2025-07-28
EMP0531,Recruitment,Beginner,2025-09-21
EMP0532,Excel,Intermediate,2026-03-11
EMP0532,Leadership,Advanced,2026-06-04
EMP0532,Data Analysis,Advanced,2026-04-17
EMP0532,Stakeholder Management,Beginner,2025-09-21
EMP0532,Machine Learning,Advanced,2025-10-06
EMP0532,Recruitment,Intermediate,2025-06-14
EMP0532,Budgeting,Advanced,2026-03-04
EMP0533,Leadership,Advanced,2026-02-10
EMP0533,Project Management,Intermediate,2026-04-10
EMP0533,Recruitment,Intermediate,2026-04-04
EMP0533,SQL,Intermediate,2026-04-11
EMP0533,Risk Management,Advanced,2026-03-29
EMP0533,Tableau,Intermediate,2025-12-04
EMP0534,Tableau,Beginner,2025-11-21
EMP0534,Python,Intermediate,2025-10-16
EMP0534,Excel,Advanced,2025-12-29
EMP0534,Project Management,Advanced,2025-10-22
EMP0534,Power BI,Beginner,2025-08-27
EMP0535,Change Management,Intermediate,2025-06-24
EMP0535,Budgeting,Intermediate,2026-03-07
EMP0535,SQL,Beginner,2025-06-26
EMP0535,Machine Learning,Intermediate,2025-06-27
EMP0535,Python,Beginner,2025-11-16
EMP0535,Coaching,Intermediate,2025-09-12
EMP0536,Leadership,Intermediate,2025-06-16
EMP0536,Communication,Advanced,2026-04-15
EMP0536,Coaching,Advanced,2026-03-12
EMP0537,Recruitment,Beginner,2025-08-06
EMP0537,SQL,Intermediate,2026-04-05
EMP0537,Employment Law,Beginner,2025-11-01
EMP0538,Stakeholder Management,Advanced,2025-11-11
EMP0538,Tableau,Intermediate,2025-09-18
EMP0538,Coaching,Intermediate,2026-03-23
EMP0538,Project Management,Intermediate,2026-04-12
EMP0538,Power BI,Beginner,2026-01-29
EMP0538,Employment Law,Intermediate,2025-09-25
EMP0539,Communication,Beginner,2026-05-03
EMP0539,Data Analysis,Intermediate,2025-06-24
EMP0539,Leadership,Beginner,2026-03-07
EMP0539,Recruitment,Intermediate,2025-08-01
EMP0540,Communication,Advanced,2025-09-13
EMP0540,Change Management,Intermediate,2025-10-11
EMP0540,Leadership,Beginner,2026-01-07
EMP0540,Coaching,Advanced,2025-09-25
EMP0540,Python,Intermediate,2025-09-21
EMP0541,Tableau,Intermediate,2026-04-07
EMP0541,Employment Law,Intermediate,2025-10-19
EMP0541,Data Analysis,Intermediate,2025-11-26
EMP0541,Coaching,Intermediate,2025-10-14
EMP0541,Agile,Beginner,2026-05-21
EMP0542,Tableau,Intermediate,2026-03-30
EMP0542,Change Management,Intermediate,2025-11-19
EMP0542,Project Management,Intermediate,2026-04-11
EMP0542,Power BI,Advanced,2025-06-26
EMP0543,Tableau,Advanced,2026-05-09
EMP0543,Agile,Intermediate,2026-01-23
EMP0543,Machine Learning,Intermediate,2025-08-08
EMP0543,Stakeholder Management,Intermediate,2025-07-26
EMP0543,Budgeting,Advanced,2025-12-08
EMP0543,Excel,Intermediate,2025-12-24
EMP0544,Data Analysis,Intermediate,2025-12-10
EMP0544,Python,Advanced,2025-08-12
EMP0544,Communication,Beginner,2025-07-21
EMP0545,Coaching,Intermediate,2025-12-09
EMP0545,Leadership,Beginner,2025-07-03
EMP0545,Budgeting,Beginner,2026-01-31
EMP0545,Project Management,Beginner,2025-07-10
EMP0545,Risk Management,Intermediate,2025-08-07
EMP0546,Excel,Intermediate,2026-03-12
EMP0546,Change Management,Beginner,2025-09-04
EMP0546,Leadership,Intermediate,2026-05-18
EMP0547,Budgeting,Intermediate,2025-08-09
EMP0547,Machine Learning,Beginner,2025-12-26
EMP0547,Tableau,Intermediate,2025-08-18
EMP0547,Communication,Intermediate,2025-12-23
EMP0547,Data Analysis,Advanced,2026-04-17
EMP0547,Recruitment,Intermediate,2026-04-16
EMP0548,Employment Law,Advanced,2026-01-04
EMP0548,Agile,Intermediate,2025-10-26
EMP0548,Tableau,Beginner,2025-09-25
EMP0548,Excel,Advanced,2026-04-29
EMP0549,SQL,Beginner,2025-07-22
EMP0549,Change Management,Advanced,2026-04-20
EMP0549,Stakeholder Management,Advanced,2025-08-14
EMP0549,Data Analysis,Beginner,2025-08-07
EMP0549,Communication,Intermediate,2026-01-18
EMP0549,Machine Learning,Beginner,2025-08-20
EMP0549,Tableau,Advanced,2025-10-06
EMP0550,SQL,Advanced,2026-01-04
EMP0550,Recruitment,Intermediate,2025-07-02
EMP0550,Excel,Advanced,2025-12-28
EMP0550,Employment Law,Beginner,2025-11-06
EMP0550,Budgeting,Intermediate,2026-01-29
EMP0550,Communication,Advanced,2025-09-16
EMP0551,Tableau,Beginner,2025-08-15
EMP0551,Project Management,Intermediate,2026-02-17
EMP0551,Data Analysis,Advanced,2025-10-10
EMP0551,Employment Law,Intermediate,2025-07-15
EMP0551,Recruitment,Advanced,2025-07-27
EMP0551,Stakeholder Management,Intermediate,2025-08-21
EMP0552,Machine Learning,Intermediate,2026-03-23
EMP0552,SQL,Beginner,2026-03-21
EMP0552,Recruitment,Advanced,2025-06-21
EMP0553,Budgeting,Beginner,2025-07-17
EMP0553,Tableau,Beginner,2025-11-07
EMP0553,Employment Law,Intermediate,2026-01-11
EMP0553,Machine Learning,Advanced,2026-03-16
EMP0553,Risk Management,Intermediate,2025-06-20
EMP0554,Power BI,Beginner,2025-12-30
EMP0554,Coaching,Intermediate,2025-10-01
EMP0554,Tableau,Advanced,2025-10-26
EMP0554,Python,Intermediate,2025-07-10
EMP0554,Excel,Beginner,2026-02-23
EMP0554,Leadership,Beginner,2026-01-18
EMP0554,Data Analysis,Beginner,2026-05-23
EMP0555,Stakeholder Management,Beginner,2026-05-09
EMP0555,Project Management,Beginner,2025-12-28
EMP0555,Python,Advanced,2026-01-05
EMP0555,Recruitment,Beginner,2025-11-10
EMP0555,Power BI,Intermediate,2025-06-28
EMP0556,Coaching,Beginner,2025-08-18
EMP0556,Communication,Advanced,2025-09-23
EMP0556,Power BI,Beginner,2025-09-12
EMP0557,Machine Learning,Beginner,2025-12-28
EMP0557,Stakeholder Management,Intermediate,2025-08-11
EMP0557,Agile,Advanced,2025-11-19
EMP0557,Risk Management,Advanced,2026-02-06
EMP0557,Python,Intermediate,2026-02-15
EMP0557,Leadership,Beginner,2026-04-13
EMP0557,Change Management,Beginner,2026-02-17
EMP0558,Risk Management,Beginner,2025-09-28
EMP0558,Budgeting,Advanced,2025-11-27
EMP0558,Stakeholder Management,Advanced,2026-04-10
EMP0558,Machine Learning,Intermediate,2025-08-31
EMP0558,Change Management,Intermediate,2025-10-06
EMP0559,Stakeholder Management,Advanced,2025-11-30
EMP0559,Communication,Intermediate,2026-05-27
EMP0559,Recruitment,Advanced,2025-07-31
EMP0559,Power BI,Beginner,2025-07-02
EMP0560,Power BI,Intermediate,2025-07-14
EMP0560,Stakeholder Management,Advanced,2025-12-03
EMP0560,Coaching,Advanced,2026-04-05
EMP0561,Power BI,Beginner,2026-02-06
EMP0561,Risk Management,Intermediate,2026-02-19
EMP0561,Coaching,Beginner,2025-10-25
EMP0561,Data Analysis,Advanced,2025-12-26
EMP0561,SQL,Advanced,2025-11-10
EMP0561,Communication,Beginner,2026-01-17
EMP0561,Agile,Beginner,2025-09-28
EMP0562,Budgeting,Beginner,2025-06-14
EMP0562,Employment Law,Intermediate,2025-09-20
EMP0562,Tableau,Beginner,2025-12-08
EMP0562,Risk Management,Intermediate,2025-08-02
EMP0562,Agile,Advanced,2025-08-30
EMP0562,Python,Advanced,2025-12-21
EMP0563,Data Analysis,Advanced,2026-03-29
EMP0563,Python,Beginner,2025-11-13
EMP0563,Project Management,Beginner,2025-07-20
EMP0563,Employment Law,Intermediate,2025-12-28
EMP0563,Power BI,Advanced,2026-04-25
EMP0563,Coaching,Beginner,2026-03-18
EMP0564,Machine Learning,Intermediate,2025-10-18
EMP0564,Communication,Intermediate,2026-03-30
EMP0564,Budgeting,Intermediate,2026-03-10
EMP0564,Coaching,Advanced,2025-08-07
EMP0565,Change Management,Beginner,2025-11-17
EMP0565,SQL,Intermediate,2025-08-18
EMP0565,Excel,Beginner,2026-05-27
EMP0565,Machine Learning,Beginner,2025-08-25
EMP0565,Project Management,Advanced,2025-07-28
EMP0566,Excel,Advanced,2026-03-12
EMP0566,Risk Management,Beginner,2025-11-13
EMP0566,SQL,Advanced,2025-10-30
EMP0566,Communication,Advanced,2026-01-24
EMP0567,Excel,Beginner,2026-05-30
EMP0567,Recruitment,Advanced,2025-09-10
EMP0567,Project Management,Intermediate,2025-10-17
EMP0567,Change Management,Advanced,2025-09-26
EMP0568,Power BI,Intermediate,2026-01-10
EMP0568,SQL,Advanced,2025-09-26
EMP0568,Machine Learning,Intermediate,2026-04-01
EMP0569,SQL,Intermediate,2026-03-06
EMP0569,Tableau,Intermediate,2026-03-24
EMP0569,Change Management,Beginner,2026-01-09
EMP0569,Recruitment,Intermediate,2026-02-06
EMP0569,Employment Law,Advanced,2025-10-19
EMP0569,Leadership,Beginner,2025-11-29
EMP0570,Risk Management,Intermediate,2025-06-20
EMP0570,Excel,Beginner,2025-06-06
EMP0570,Data Analysis,Intermediate,2025-06-09
EMP0570,Power BI,Intermediate,2025-08-05
EMP0570,Machine Learning,Intermediate,2026-04-30
EMP0570,Project Management,Beginner,2025-08-25
EMP0570,Recruitment,Beginner,2026-05-11
EMP0571,Power BI,Advanced,2025-06-08
EMP0571,Agile,Advanced,2026-05-14
EMP0571,Recruitment,Beginner,2026-01-28
EMP0571,Change Management,Advanced,2025-07-24
EMP0571,Employment Law,Intermediate,2026-01-03
EMP0572,Recruitment,Beginner,2025-09-22
EMP0572,Communication,Intermediate,2025-12-15
EMP0572,Python,Intermediate,2026-03-31
EMP0572,Change Management,Beginner,2025-12-26
EMP0572,Excel,Advanced,2025-09-08
EMP0572,Machine Learning,Intermediate,2026-03-26
EMP0573,Leadership,Intermediate,2025-12-04
EMP0573,Employment Law,Intermediate,2026-01-13
EMP0573,Python,Intermediate,2025-07-28
EMP0573,Excel,Intermediate,2025-09-15
EMP0573,Power BI,Intermediate,2025-10-26
EMP0574,Employment Law,Advanced,2025-07-16
EMP0574,Agile,Intermediate,2026-05-10
EMP0574,Communication,Beginner,2026-03-22
EMP0574,Stakeholder Management,Beginner,2026-02-09
EMP0575,Python,Advanced,2025-10-10
EMP0575,Agile,Intermediate,2026-04-08
EMP0575,Stakeholder Management,Intermediate,2026-05-17
EMP0575,Excel,Intermediate,2025-12-06
EMP0576,Agile,Beginner,2025-12-10
EMP0576,Risk Management,Beginner,2026-02-22
EMP0576,Tableau,Intermediate,2026-03-06
EMP0576,Python,Beginner,2025-09-19
EMP0576,Budgeting,Intermediate,2025-08-22
EMP0576,Recruitment,Advanced,2025-08-11
EMP0576,Excel,Beginner,2025-08-12
EMP0577,Machine Learning,Beginner,2026-01-31
EMP0577,Project Management,Intermediate,2025-06-25
EMP0577,Budgeting,Beginner,2025-12-20
EMP0578,Change Management,Intermediate,2025-08-08
EMP0578,Leadership,Beginner,2025-12-23
EMP0578,Coaching,Beginner,2026-05-23
EMP0579,Risk Management,Advanced,2026-01-20
EMP0579,Agile,Advanced,2025-07-05
EMP0579,Tableau,Beginner,2025-12-20
EMP0580,Risk Management,Beginner,2026-05-13
EMP0580,Employment Law,Advanced,2026-01-13
EMP0580,Communication,Intermediate,2026-05-09
EMP0581,Tableau,Intermediate,2026-01-27
EMP0581,Coaching,Beginner,2026-02-04
EMP0581,Excel,Intermediate,2026-04-22
EMP0582,SQL,Intermediate,2026-01-12
EMP0582,Project Management,Advanced,2025-07-07
EMP0582,Coaching,Beginner,2026-04-06
EMP0583,Agile,Advanced,2026-03-31
EMP0583,Budgeting,Intermediate,2025-07-01
EMP0583,Change Management,Beginner,2025-11-30
EMP0583,Risk Management,Advanced,2026-02-24
EMP0583,Employment Law,Intermediate,2025-10-21
EMP0584,Agile,Intermediate,2025-07-27
EMP0584,Stakeholder Management,Beginner,2025-10-27
EMP0584,Budgeting,Advanced,2025-10-31
EMP0584,Python,Beginner,2026-05-17
EMP0584,Coaching,Advanced,2025-12-14
EMP0584,SQL,Intermediate,2025-06-25
EMP0585,Communication,Intermediate,2025-10-26
EMP0585,Agile,Beginner,2025-10-05
EMP0585,Excel,Intermediate,2026-03-22
EMP0585,Tableau,Beginner,2025-06-21
EMP0586,Power BI,Beginner,2025-08-28
EMP0586,Machine Learning,Beginner,2026-05-14
EMP0586,Budgeting,Advanced,2026-04-12
EMP0586,Communication,Advanced,2025-11-01
EMP0586,Change Management,Intermediate,2026-04-19
EMP0587,Stakeholder Management,Advanced,2026-05-29
EMP0587,Recruitment,Beginner,2025-07-03
EMP0587,Tableau,Intermediate,2026-03-07
EMP0587,Change Management,Beginner,2025-11-17
EMP0587,Python,Beginner,2026-04-25
EMP0587,Coaching,Intermediate,2025-06-11
EMP0588,Employment Law,Intermediate,2025-12-14
EMP0588,Risk Management,Beginner,2026-02-18
EMP0588,Machine Learning,Beginner,2026-04-27
EMP0588,Change Management,Advanced,2025-08-01
EMP0588,Coaching,Intermediate,2025-06-27
EMP0589,Budgeting,Intermediate,2026-04-08
EMP0589,Data Analysis,Beginner,2026-03-11
EMP0589,Machine Learning,Advanced,2025-10-05
EMP0590,Coaching,Intermediate,2025-06-18
EMP0590,Agile,Advanced,2025-06-18
EMP0590,Change Management,Advanced,2025-11-16
EMP0590,Machine Learning,Intermediate,2026-04-23
EMP0590,Budgeting,Beginner,2026-03-29
EMP0590,Risk Management,Beginner,2026-03-01
EMP0591,Data Analysis,Beginner,2025-10-03
EMP0591,SQL,Advanced,2026-03-24
EMP0591,Tableau,Advanced,2026-02-03
EMP0592,Tableau,Beginner,2025-10-07
EMP0592,SQL,Intermediate,2026-05-26
EMP0592,Excel,Beginner,2026-03-13
EMP0592,Communication,Beginner,2025-06-12
EMP0592,Coaching,Intermediate,2025-10-01
EMP0592,Power BI,Intermediate,2026-05-27
EMP0593,Power BI,Beginner,2025-12-18
EMP0593,SQL,Beginner,2026-04-15
EMP0593,Change Management,Advanced,2025-06-06
EMP0593,Agile,Intermediate,2025-11-06
EMP0593,Budgeting,Intermediate,2025-08-14
EMP0593,Machine Learning,Advanced,2025-08-27
EMP0594,Python,Advanced,2025-07-28
EMP0594,Agile,Advanced,2025-09-30
EMP0594,Coaching,Beginner,2025-06-06
EMP0594,Power BI,Beginner,2025-09-09
EMP0594,Stakeholder Management,Beginner,2025-11-02
EMP0595,Employment Law,Beginner,2025-09-26
EMP0595,Excel,Advanced,2025-07-11
EMP0595,Stakeholder Management,Intermediate,2025-10-20
EMP0595,Risk Management,Advanced,2025-10-26
EMP0595,Tableau,Beginner,2026-03-16
EMP0595,SQL,Intermediate,2026-02-28
EMP0595,Power BI,Intermediate,2025-12-12
EMP0596,Power BI,Advanced,2025-07-05
EMP0596,Machine Learning,Intermediate,2026-03-31
EMP0596,Tableau,Intermediate,2025-06-07
EMP0596,Change Management,Intermediate,2025-11-05
EMP0596,Employment Law,Advanced,2025-07-07
EMP0596,Project Management,Advanced,2025-12-04
EMP0597,Project Management,Advanced,2025-10-02
EMP0597,SQL,Beginner,2026-03-10
EMP0597,Change Management,Beginner,2026-03-18
EMP0597,Recruitment,Advanced,2025-09-28
EMP0597,Risk Management,Beginner,2025-11-06
EMP0597,Python,Intermediate,2026-01-02
EMP0598,SQL,Intermediate,2025-12-06
EMP0598,Python,Advanced,2026-03-17
EMP0598,Data Analysis,Beginner,2025-09-22
EMP0598,Project Management,Beginner,2026-05-05
EMP0599,Budgeting,Beginner,2025-09-30
EMP0599,Leadership,Intermediate,2025-12-14
EMP0599,Power BI,Intermediate,2026-05-14
EMP0599,Python,Advanced,2026-01-21
EMP0599,Stakeholder Management,Beginner,2025-06-18
EMP0600,Leadership,Beginner,2025-07-29
EMP0600,Python,Advanced,2026-04-15
EMP0600,Risk Management,Advanced,2026-05-16
EMP0600,Coaching,Advanced,2026-04-14
EMP0600,Power BI,Beginner,2025-07-19
EMP0600,Agile,Beginner,2026-02-21
EMP0600,Machine Learning,Intermediate,2026-03-18
EMP0601,Risk Management,Beginner,2026-03-20
EMP0601,Machine Learning,Advanced,2025-12-02
EMP0601,Agile,Intermediate,2026-03-28
EMP0601,Recruitment,Beginner,2026-02-23
EMP0601,Budgeting,Intermediate,2025-11-06
EMP0602,Power BI,Intermediate,2025-09-21
EMP0602,Agile,Beginner,2026-04-24
EMP0602,Employment Law,Intermediate,2025-11-28
EMP0603,Recruitment,Intermediate,2026-02-10
EMP0603,Power BI,Beginner,2025-10-30
EMP0603,Communication,Intermediate,2025-11-09
EMP0603,Coaching,Intermediate,2025-09-15
EMP0603,Risk Management,Advanced,2025-12-03
EMP0603,Stakeholder Management,Beginner,2025-10-23
EMP0604,Data Analysis,Intermediate,2025-12-27
EMP0604,Machine Learning,Intermediate,2026-03-14
EMP0604,Excel,Intermediate,2026-05-06
EMP0604,Python,Intermediate,2026-05-19
EMP0605,Python,Intermediate,2025-06-23
EMP0605,Machine Learning,Advanced,2025-08-27
EMP0605,Change Management,Intermediate,2025-12-28
EMP0605,SQL,Intermediate,2026-06-02
EMP0606,Machine Learning,Beginner,2025-09-01
EMP0606,Communication,Advanced,2025-07-25
EMP0606,Coaching,Advanced,2025-10-23
EMP0606,Power BI,Advanced,2025-12-12
EMP0606,Employment Law,Advanced,2025-11-11
EMP0607,Change Management,Intermediate,2025-11-19
EMP0607,Excel,Advanced,2026-04-03
EMP0607,Python,Advanced,2025-09-03
EMP0607,Stakeholder Management,Intermediate,2026-02-17
EMP0608,Machine Learning,Advanced,2026-03-17
EMP0608,Change Management,Beginner,2026-05-23
EMP0608,Employment Law,Advanced,2025-08-07
EMP0609,Power BI,Advanced,2026-05-07
EMP0609,Change Management,Intermediate,2026-01-25
EMP0609,Budgeting,Advanced,2025-09-20
EMP0609,Stakeholder Management,Intermediate,2026-04-04
EMP0609,Python,Beginner,2025-07-08
EMP0610,Risk Management,Intermediate,2025-12-15
EMP0610,Change Management,Beginner,2025-08-13
EMP0610,Data Analysis,Advanced,2025-06-06
EMP0611,Power BI,Advanced,2025-06-27
EMP0611,Recruitment,Beginner,2025-06-06
EMP0611,Change Management,Intermediate,2025-09-13
EMP0611,Communication,Advanced,2026-01-31
EMP0611,Employment Law,Beginner,2025-12-21
EMP0611,Coaching,Advanced,2025-08-12
EMP0611,Machine Learning,Beginner,2025-12-04
EMP0612,Leadership,Beginner,2026-05-06
EMP0612,Communication,Intermediate,2026-04-01
EMP0612,Budgeting,Intermediate,2026-02-17
EMP0612,Agile,Intermediate,2026-04-28
EMP0612,SQL,Intermediate,2025-06-25
EMP0612,Python,Advanced,2025-11-12
EMP0613,Tableau,Advanced,2025-11-02
EMP0613,Machine Learning,Intermediate,2025-06-19
EMP0613,Coaching,Intermediate,2025-11-05
EMP0613,Budgeting,Beginner,2026-03-25
EMP0613,Communication,Advanced,2026-04-02
EMP0613,Change Management,Intermediate,2025-06-07
EMP0613,Power BI,Intermediate,2026-04-01
EMP0614,Machine Learning,Beginner,2025-08-24
EMP0614,Leadership,Intermediate,2026-04-07
EMP0614,SQL,Advanced,2025-11-09
EMP0614,Power BI,Beginner,2026-04-06
EMP0614,Risk Management,Intermediate,2025-08-18
EMP0614,Data Analysis,Intermediate,2026-05-17
EMP0614,Recruitment,Advanced,2026-03-20
EMP0615,Recruitment,Intermediate,2026-01-07
EMP0615,Change Management,Intermediate,2026-05-23
EMP0615,Tableau,Beginner,2026-03-26
EMP0616,Budgeting,Advanced,2025-09-29
EMP0616,Python,Beginner,2026-04-05
EMP0616,Change Management,Advanced,2025-12-10
EMP0616,Risk Management,Beginner,2026-05-15
EMP0616,Communication,Intermediate,2025-10-03
EMP0616,Leadership,Advanced,2025-12-30
EMP0616,Excel,Advanced,2025-10-18
EMP0617,Coaching,Advanced,2025-07-16
EMP0617,Agile,Intermediate,2025-10-19
EMP0617,Communication,Advanced,2025-10-20
EMP0617,Tableau,Beginner,2025-12-22
EMP0617,Excel,Beginner,2025-07-22
EMP0618,Budgeting,Beginner,2025-06-28
